34237.35320967,1,17958971,100,5773000,1
34237.377077647,3,17958971,100,5773000,1
34237.444576954,1,17961944,100,5773000,1
34237.475712033,3,17961944,100,5773000,1
34237.494158171,1,17963100,100,5773000,1
34237.544448444,3,17963100,100,5773000,1
34237.580042976,1,17965576,100,5773400,1
34237.633686386,3,17965576,100,5773400,1
34237.639985706,5,0,40,5778200,-1
34237.758605615,3,17828517,100,5772800,1
34237.758763103,1,17972272,400,5772800,1
34237.918268841,3,17819228,200,5786300,-1
34237.918436135,1,17983396,100,5795800,-1
34237.918486224,1,17983401,100,5795800,-1
34237.918558615,1,17983404,200,5795800,-1
34237.928797996,5,0,60,5779000,1
34237.928944641,3,17983396,100,5795800,-1
34237.928993079,3,17983401,100,5795800,-1
34237.929054007,3,17983404,200,5795800,-1
34240.104069363,5,0,100,5777200,-1
34243.035414864,1,18114208,200,5781500,-1
34243.035590727,1,18114215,200,5781500,-1
34243.136097462,3,18114208,200,5781500,-1
34243.136243612,3,18114215,200,5781500,-1
34243.151415922,5,0,25,5772900,1
34243.16231741,1,18117865,30,5772900,1
34245.255457099,1,18172773,13,5780400,-1
34245.699886722,5,0,15,5773000,1
34245.699886722,4,18117865,30,5772900,1
34245.699886722,4,17972272,15,5772800,1
34245.70971711,1,18185916,3,5773600,1
34251.132113003,5,0,62,5777800,-1
34251.132817272,3,18172773,13,5780400,-1
34251.133658918,1,18312096,13,5778000,-1
34251.150184642,5,0,13,5777000,-1
34251.154558112,5,0,13,5777000,-1
34251.156562692,5,0,12,5777000,-1
34251.156562692,5,0,1,5777700,-1
34251.158185259,5,0,13,5777700,-1
34251.21643073,5,0,13,5777700,-1
34251.216674662,5,0,13,5777700,-1
34251.222189493,5,0,13,5777700,-1
34251.237905132,5,0,13,5777700,-1
34251.757232864,5,0,13,5777500,-1
34251.761441498,5,0,13,5776600,-1
34254.054588635,1,18390135,100,5774300,1
34257.587050397,5,0,70,5774600,1
34257.713401181,3,18390135,100,5774300,1
34259.507617627,5,0,13,5777900,-1
34259.5076196,5,0,13,5777900,-1
34259.507775779,5,0,13,5777900,-1
34259.507891039,5,0,13,5777900,-1
34259.508008648,5,0,1,5777900,-1
34259.509229885,5,0,13,5777900,-1
34259.509366122,5,0,13,5777900,-1
34259.509508025,5,0,13,5777900,-1
34259.509629471,4,18312096,13,5778000,-1
34259.538853183,1,18513017,100,5788500,-1
34259.539007621,1,18513021,100,5788500,-1
34259.549148335,1,18513244,100,5781000,-1
34259.54952459,5,0,183,5780600,-1
34261.379343675,1,18595522,8,5775100,-1
34261.37945997,4,18595522,8,5775100,-1
34263.256699352,5,0,13,5774500,1
34263.35598571,5,0,50,5780400,-1
34263.35598571,5,0,75,5780500,-1
34263.611635898,1,18675942,6,5775100,-1
34263.611742748,4,18675942,6,5775100,-1
34268.710478237,3,18513244,100,5781000,-1
34268.731169894,1,18793000,100,5788600,-1
34268.73134783,1,18793009,100,5788600,-1
34268.748543651,3,18793009,100,5788600,-1
34268.944087088,1,18797790,100,5774300,1
34268.965037521,3,18793000,100,5788600,-1
34269.868445896,1,18819320,2,5779600,-1
34273.783262355,1,18930424,300,5774500,1
34274.215683904,3,18930424,300,5774500,1
34274.21583879,1,18940158,300,5774600,1
34274.367080149,3,18940158,300,5774600,1
34274.367257299,1,18942869,300,5774700,1
34274.719225034,3,18942869,300,5774700,1
34274.719363432,1,18950278,300,5774800,1
34274.878956295,3,18950278,300,5774800,1
34274.879094946,1,18954066,300,5774900,1
34275.281019829,3,18954066,300,5774900,1
34275.281170091,1,18962978,300,5775000,1
34278.032284851,3,18962978,300,5775000,1
34278.032524806,1,19034433,400,5775000,1
34280.400752578,1,19090125,100,5775100,1
34280.815268055,1,19099454,100,5775100,1
34281.292087631,1,19111831,100,5775400,1
34281.375355425,4,18819320,2,5779600,-1
34281.375357868,5,0,2,5779600,-1
34281.467153301,1,19127369,100,5775500,1
34281.669075023,1,19133236,100,5775500,1
34281.850410703,1,19138244,100,5785100,-1
34281.850590773,1,19138247,100,5785100,-1
34281.907951529,3,19138244,100,5785100,-1
34281.908097977,3,19138247,100,5785100,-1
34283.013064321,1,19161126,100,5785100,-1
34283.01323278,1,19161128,100,5785100,-1
34283.232319561,1,19165168,100,5775600,1
34283.232477704,3,19161128,100,5785100,-1
34283.23350722,1,19165201,100,5775800,1
34283.263305766,3,19161126,100,5785100,-1
34283.52636703,3,19165201,100,5775800,1
34283.527867267,3,19165168,100,5775600,1
34283.537705409,1,19169629,100,5785100,-1
34283.537864709,1,19169636,100,5785100,-1
34283.723091038,5,0,1,5776600,1
34283.723253345,3,19169636,100,5785100,-1
34284.268502344,3,19169629,100,5785100,-1
34284.293055091,1,19183093,100,5785100,-1
34284.293222977,1,19183102,100,5785100,-1
34284.53900007,3,19183102,100,5785100,-1
34293.305556619,1,19394920,200,5775600,1
34293.339267584,3,19183093,100,5785100,-1
34293.399839699,1,19396717,100,5775600,1
34298.383548936,5,0,22,5780500,1
34298.383845517,3,19396717,100,5775600,1
34302.238694119,1,19599049,100,5785000,-1
34302.238871243,1,19599053,100,5785000,-1
34302.50574014,1,19603429,100,5775600,1
34302.505893339,3,19599053,100,5785000,-1
34304.417910483,3,19394920,200,5775600,1
34306.229804083,1,19695098,100,5775700,1
34306.976729335,3,19695098,100,5775700,1
34306.997836925,1,19710258,100,5775500,1
34306.998572394,3,19710258,100,5775500,1
34307.275814742,3,19599049,100,5785000,-1
34308.02160299,3,19133236,100,5775500,1
34308.052913807,5,0,2,5779600,-1
34308.751818481,1,19759938,100,5775700,1
34309.396295704,5,0,1,5778600,1
34312.005149305,1,19859754,2,5781700,-1
34313.817734315,1,19892004,300,5778200,1
34314.011658762,4,19859754,2,5781700,-1
34314.011873064,1,19896213,100,5795800,-1
34314.012055658,1,19896281,100,5795800,-1
34314.290648862,5,0,1,5778800,1
34314.290814586,3,19896281,100,5795800,-1
34314.434401746,5,0,1,5781200,-1
34318.271721333,5,0,89,5782300,-1
34318.67053777,1,19985117,100,5784500,-1
34318.670714916,1,19985120,100,5784500,-1
34318.741686074,1,19986240,100,5783700,-1
34320.254185099,3,19892004,300,5778200,1
34320.840798038,1,20039921,100,5778100,1
34321.653254642,3,20039921,100,5778100,1
34322.552615166,1,20084755,100,5780000,1
34324.36431213,1,20121837,400,5780000,1
34324.365502337,5,0,100,5783200,-1
34324.367092511,5,0,100,5783400,-1
34324.482830426,5,0,100,5783400,-1
34325.375599224,3,19986240,100,5783700,-1
34325.375768708,1,20145890,100,5795800,-1
34325.38321017,5,0,100,5780700,1
34325.385711896,5,0,3,5780500,1
34325.385711896,5,0,70,5780200,1
34325.385711896,4,20084755,100,5780000,1
34325.385711896,4,20121837,400,5780000,1
34331.156735221,5,0,3,5780000,-1
34331.713164493,1,20302014,100,5778300,1
34333.248237302,1,20327617,300,5778500,1
34333.295933256,1,20328387,5,5783700,-1
34334.143631094,5,0,200,5780000,-1
34335.003415519,3,20328387,5,5783700,-1
34335.271811534,1,20367321,100,5785000,-1
34335.430739579,1,20378438,200,5783100,-1
34335.430909269,1,20378442,100,5783100,-1
34335.458297734,1,20378957,100,5783000,-1
34335.467443035,1,20379139,100,5778500,1
34336.409588015,3,20379139,100,5778500,1
34338.586386305,1,20438125,51,5780300,1
34338.58649912,4,20438125,51,5780300,1
34339.15643892,1,20454221,100,5778500,1
34340.062712195,5,0,95,5779100,1
34340.062712195,4,20327617,234,5778500,1
34340.062831299,4,20327617,63,5778500,1
34340.062837618,4,20327617,3,5778500,1
34340.062837618,4,20454221,96,5778500,1
34340.062974008,4,20454221,4,5778500,1
34340.062974008,4,20386922,93,5778400,1
34340.064028956,4,20386922,7,5778400,1
34343.186054186,1,20540534,100,5778800,1
34343.186182491,4,20540534,87,5778800,1
34343.186424662,4,20540534,13,5778800,1
34343.583987268,1,20549125,100,5782400,-1
34343.584163965,1,20549128,100,5782400,-1
34343.74952782,3,20549128,100,5782400,-1
34344.702805391,5,0,100,5775800,1
34346.151441151,5,0,1,5776000,1
34346.362233068,5,0,100,5776000,1
34346.36316011,5,0,100,5775800,1
34346.964553113,1,20638147,100,5782000,-1
34346.964728412,1,20638150,100,5782000,-1
34347.35146607,3,20638147,100,5782000,-1
34347.35161412,3,20638150,100,5782000,-1
34347.433599081,1,20649709,100,5781800,-1
34347.433765173,1,20649712,100,5781800,-1
34347.875431978,3,20649709,100,5781800,-1
34347.875584651,3,20649712,100,5781800,-1
34348.430923671,4,19759938,100,5775700,1
34348.586493797,1,20681244,500,5774200,1
34348.809185317,5,0,13,5775700,1
34348.809185317,4,20681244,387,5774200,1
34349.133463286,1,20709162,200,5781600,-1
34351.613955626,5,0,40,5777750,1
34353.23598189,3,20709162,200,5781600,-1
34353.245457042,4,20681244,60,5774200,1
34353.246194602,4,20681244,53,5774200,1
34353.246912202,4,19500112,58,5773000,1
34353.247120658,4,19500112,42,5773000,1
34353.548100114,1,20828557,200,5777800,-1
34359.274874454,3,20828557,200,5777800,-1
34359.278711514,1,20925288,100,5770200,1
34359.335727905,3,20925288,100,5770200,1
34361.200463898,1,20964596,100,5777400,-1
34363.656260867,3,20964596,100,5777400,-1
34363.659022708,1,21028177,100,5770200,1
34363.662409376,3,21028177,100,5770200,1
34363.691349625,1,21028917,100,5776800,-1
34364.226963077,1,21041912,100,5771000,1
34364.31336787,3,21041912,100,5771000,1
34364.31590427,1,21049241,100,5771700,1
34364.815491557,3,21049241,100,5771700,1
34364.8185974,1,21064174,100,5771800,1
34364.820972467,3,21064174,100,5771800,1
34364.824429113,1,21064311,100,5771800,1
34364.830554322,3,21064311,100,5771800,1
34364.837191954,1,21064511,100,5771800,1
34364.844004719,3,21064511,100,5771800,1
34364.850717157,1,21064844,100,5771800,1
34364.857829021,3,21064844,100,5771800,1
34364.864929835,1,21065136,100,5771800,1
34364.871495943,3,21065136,100,5771800,1
34364.878776847,1,21065280,100,5771800,1
34364.885532522,3,21065280,100,5771800,1
34364.892428376,1,21065475,100,5771800,1
34364.899615411,3,21065475,100,5771800,1
34364.906497781,1,21065698,100,5771800,1
34364.913149248,3,21065698,100,5771800,1
34364.920474698,1,21065879,100,5771800,1
34364.927202555,3,21065879,100,5771800,1
34364.933957602,1,21066142,100,5771800,1
34364.9404832,3,21066142,100,5771800,1
34364.947143077,1,21066321,100,5771800,1
34364.95362866,3,21066321,100,5771800,1
34364.960518839,1,21066552,100,5771800,1
34364.967678796,3,21066552,100,5771800,1
34364.974448671,1,21066911,100,5771800,1
34364.981293361,3,21066911,100,5771800,1
34364.988585301,1,21067144,100,5771800,1
34364.995669643,3,21067144,100,5771800,1
34365.002319332,1,21067364,100,5771800,1
34365.008849317,3,21067364,100,5771800,1
34365.016321943,1,21067953,100,5771800,1
34365.023156677,3,21067953,100,5771800,1
34365.030875018,1,21068428,100,5771800,1
34365.037317051,3,21068428,100,5771800,1
34365.043986761,1,21068909,100,5771800,1
34365.051110509,3,21068909,100,5771800,1
34365.057242516,1,21069263,100,5771800,1
34365.063862593,3,21069263,100,5771800,1
34365.070838919,1,21069608,100,5771800,1
34365.078114156,3,21069608,100,5771800,1
34365.084925208,1,21070099,100,5771800,1
34365.091954511,3,21070099,100,5771800,1
34365.094419379,1,21070688,100,5772400,1
34365.816322301,4,21070688,100,5772400,1
34366.201571544,3,21028917,100,5776800,-1
34366.213194044,1,21089993,100,5781100,-1
34366.241276759,1,21091020,100,5777800,-1
34368.683769159,5,0,100,5770100,1
34368.683769159,5,0,7,5770100,1
34368.73295339,3,21091020,100,5777800,-1
34368.733663803,1,21137839,100,5781200,-1
34369.766914651,3,21137839,100,5781200,-1
34369.766914651,1,21158639,100,5781400,-1
34370.546033235,1,21171669,100,5770900,1
34370.559023732,3,21158639,100,5781400,-1
34370.559023732,1,21171828,100,5781600,-1
34370.559957379,3,21171828,100,5781600,-1
34370.559957379,1,21171839,100,5781900,-1
34370.560476404,3,21171839,100,5781900,-1
34370.560476404,1,21171847,100,5781200,-1
34370.566072531,3,21171847,100,5781200,-1
34370.566072531,1,21171950,100,5781400,-1
34370.566925289,3,21171950,100,5781400,-1
34370.566925289,1,21171960,100,5781700,-1
34370.567739661,3,21171960,100,5781700,-1
34370.567739661,1,21171971,100,5781200,-1
34370.569350265,3,21171971,100,5781200,-1
34370.569350265,1,21171994,100,5781400,-1
34370.56976817,3,21171994,100,5781400,-1
34370.56976817,1,21172005,100,5781700,-1
34370.570526383,3,21172005,100,5781700,-1
34370.570526383,1,21172020,100,5782100,-1
34370.595159411,3,21172020,100,5782100,-1
34370.597288012,1,21172467,100,5781200,-1
34372.805343323,3,21172467,100,5781200,-1
34372.805343323,1,21208040,100,5781600,-1
34373.088059677,3,21171669,100,5770900,1
34374.015465907,3,21208040,100,5781600,-1
34374.015465907,1,21227287,100,5781800,-1
34375.036749992,3,21227287,100,5781800,-1
34375.036749992,1,21242695,100,5781900,-1
34375.802448013,1,21256015,50,5780000,-1
34376.554343306,1,21268145,100,5776700,-1
34378.703059618,3,21268145,100,5776700,-1
34378.742053074,1,21299341,100,5776100,-1
34379.600368604,1,21310770,20,5775800,-1
34379.600560069,1,21310773,30,5775800,-1
34382.807318897,1,21388849,100,5775600,-1
34383.35431402,1,21396866,20,5775000,-1
34383.354442829,1,21396868,30,5775000,-1
34384.359533612,4,21396866,20,5775000,-1
34384.359533612,4,21396868,30,5775000,-1
34384.386050864,1,21412854,100,5775100,-1
34384.386155156,4,21412854,100,5775100,-1
34384.536453378,1,21415365,100,5771800,1
34384.55573736,3,21415365,100,5771800,1
34385.482014395,1,21433754,100,5771800,1
34385.915775068,1,21440500,100,5779000,-1
34385.93610277,3,21433754,100,5771800,1
34385.936265714,1,21440777,300,5770000,1
34385.936314278,1,21440780,100,5770000,1
34387.49748834,3,21440500,100,5779000,-1
34387.497649286,3,21440777,300,5770000,1
34387.497695582,3,21440780,100,5770000,1
34388.004600127,1,21487299,100,5773100,1
34394.123792032,1,21606071,1,5776300,-1
34397.167820826,1,21683064,5,5773100,1
34397.909532458,3,21487299,100,5773100,1
34397.978725179,1,21703133,1,5775400,-1
34397.983262026,4,21703133,1,5775400,-1
34400.302376448,5,0,1,5776000,-1
34400.302556521,5,0,1,5776000,-1
34400.302674642,4,21606071,1,5776300,-1
34402.474463353,1,21802864,100,5779600,-1
34404.487518642,1,21830439,100,5779500,-1
34416.033387793,1,22004653,100,5779500,-1
34416.037087135,3,22004653,100,5779500,-1
34417.171005023,1,22022158,100,5779500,-1
34419.17998631,3,21830439,100,5779500,-1
34419.18051696,3,22022158,100,5779500,-1
34419.632733496,4,21683064,5,5773100,1
34420.063635141,1,22073677,100,5779600,-1
34420.096659217,3,22073677,100,5779600,-1
34420.097867508,1,22074281,100,5779600,-1
34420.140833058,3,22074281,100,5779600,-1
34423.642073626,1,22131999,200,5771900,-1
34424.746297188,3,22131999,200,5771900,-1
34424.746763708,1,22150735,100,5779600,-1
34424.778054003,4,1378648,2,5770000,1
34424.778054003,4,2122857,2,5770000,1
34424.778054003,4,2125118,3,5770000,1
34424.778054003,4,20146166,93,5770000,1
34424.778202822,3,20146166,7,5770000,1
34426.43664004,5,0,100,5771400,-1
34435.826296061,1,22295191,100,5774200,-1
34439.950177499,1,22341679,500,5770000,1
34439.994464353,3,22295191,100,5774200,-1
34440.461281642,3,21802864,100,5779600,-1
34444.315994556,3,22150735,100,5779600,-1
34444.315994556,1,22430679,100,5779800,-1
34444.316826801,3,22430679,100,5779800,-1
34444.952715946,3,22341679,500,5770000,1
34446.528661508,1,22464988,100,5780000,-1
34446.529071859,1,22465007,100,5780000,-1
34447.127137079,3,22464988,100,5780000,-1
34447.485431182,1,22480333,100,5774600,-1
34447.486636363,4,22480333,100,5774600,-1
34453.533315087,1,22565097,50,5770000,1
34453.662973938,3,22465007,100,5780000,-1
34453.662973938,1,22567942,100,5778200,-1
34453.707804625,3,22567942,100,5778200,-1
34453.707804625,1,22569175,100,5778400,-1
34453.70885166,3,22569175,100,5778400,-1
34453.70885166,1,22569236,100,5778800,-1
34453.71013296,3,22569236,100,5778800,-1
34453.71013296,1,22569266,100,5778200,-1
34455.654117169,1,22594812,100,5770000,1
34455.654287506,1,22594814,100,5770000,1
34455.657308255,1,22594857,100,5770000,1
34457.151031208,3,22569266,100,5778200,-1
34457.151031208,1,22622058,100,5778400,-1
34457.151552376,3,22622058,100,5778400,-1
34457.151552376,1,22622080,100,5778800,-1
34457.151922955,3,22622080,100,5778800,-1
34457.151922955,1,22622097,100,5779000,-1
34457.15303346,3,22622097,100,5779000,-1
34457.15303346,1,22622163,100,5778200,-1
34457.27316216,3,22622163,100,5778200,-1
34457.27316216,1,22626633,100,5778400,-1
34457.27356498,3,22626633,100,5778400,-1
34457.27356498,1,22626654,100,5778800,-1
34457.273933778,3,22626654,100,5778800,-1
34457.273933778,1,22626663,100,5779300,-1
34457.274333445,3,22626663,100,5779300,-1
34457.27466706,1,22626680,100,5778200,-1
34457.28415419,3,22626680,100,5778200,-1
34457.28415419,1,22627386,100,5778400,-1
34457.284560624,3,22627386,100,5778400,-1
34457.284560624,1,22627402,100,5778800,-1
34457.285076184,3,22627402,100,5778800,-1
34457.285076184,1,22627427,100,5779300,-1
34457.28548877,3,22627427,100,5779300,-1
34457.286073635,1,22627455,100,5778200,-1
34458.915522119,5,0,7,5772300,-1
34461.133105184,3,22627455,100,5778200,-1
34461.133105184,1,22681052,100,5778400,-1
34461.133459697,3,22681052,100,5778400,-1
34461.133459697,1,22681055,100,5778800,-1
34461.134693327,3,22681055,100,5778800,-1
34461.134693327,1,22681071,100,5778200,-1
34464.291897059,3,22681071,100,5778200,-1
34464.291897059,1,22719994,100,5778400,-1
34464.292943326,3,22719994,100,5778400,-1
34464.292943326,1,22720031,100,5778800,-1
34464.546859157,3,22720031,100,5778800,-1
34464.546859157,1,22723191,100,5779100,-1
34464.6761406,3,22723191,100,5779100,-1
34464.6761406,1,22724650,100,5779900,-1
34465.640286458,3,22724650,100,5779900,-1
34465.64774411,1,22739517,100,5778200,-1
34466.785193918,3,22739517,100,5778200,-1
34466.785193918,1,22753202,100,5778500,-1
34467.517640797,3,22594812,100,5770000,1
34467.517809665,3,22594857,100,5770000,1
34467.517953137,3,22594814,100,5770000,1
34467.519965221,1,22765372,100,5771000,1
34467.520121626,1,22765373,100,5771000,1
34468.479083059,1,22776536,100,5774500,-1
34469.92709425,5,0,100,5774400,-1
34470.005899515,5,0,89,5774000,-1
34470.005899515,1,22793144,11,5774000,1
34470.006013813,4,22793144,11,5774000,1
34470.313341769,4,22776536,100,5774500,-1
34470.313836666,3,22753202,100,5778500,-1
34470.313836666,1,22798184,100,5778600,-1
34470.315704513,3,22765373,100,5771000,1
34470.315968686,3,22765372,100,5771000,1
34470.316821392,3,22798184,100,5778600,-1
34470.316821392,1,22798274,100,5779100,-1
34470.317806479,1,22798281,100,5774500,1
34470.318042402,1,22798287,100,5774500,1
34470.318217344,3,22798274,100,5779100,-1
34470.712418593,3,22798281,100,5774500,1
34470.712792226,3,22798287,100,5774500,1
34470.715042745,1,22802447,100,5774500,1
34470.715397397,1,22802457,100,5774500,1
34470.92398922,3,22802447,100,5774500,1
34470.924831133,3,22802457,100,5774500,1
34470.926480101,1,22804318,100,5774500,1
34470.927189926,1,22804332,100,5774500,1
34471.60012344,1,22812027,100,5778000,-1
34474.743797369,5,0,1,5774800,1
34476.792859807,5,0,99,5774800,1
34476.792859807,5,0,100,5774600,1
34476.792859807,5,0,1,5774600,1
34477.343400666,4,22804318,50,5774500,1
34481.747376682,5,0,100,5777800,-1
34481.74953348,3,22804318,50,5774500,1
34481.749921634,1,22934833,100,5778000,-1
34481.750069426,3,22804332,100,5774500,1
34481.752923404,1,22934882,100,5774500,1
34481.977647397,5,0,1,5774800,1
34481.98466662,5,0,100,5774800,1
34482.145131803,3,22934882,100,5774500,1
34482.147796891,1,22952132,100,5774500,1
34483.985649209,3,22934833,100,5778000,-1
34485.038235526,5,0,1,5774900,1
34485.199394444,5,0,24,5774900,1
34485.199801229,5,0,100,5774600,1
34486.655981792,5,0,20,5774800,1
34491.803363028,1,23117366,40,5778000,-1
34492.629305578,5,0,100,5774800,1
34492.757942839,3,22952132,100,5774500,1
34492.760070953,1,23127449,100,5774500,1
34492.958464715,3,23127449,100,5774500,1
34492.961854437,1,23130064,100,5774500,1
34500.101240563,1,23233624,100,5775000,1
34500.11653506,5,0,1,5775100,1
34500.15958421,1,23238603,100,5775300,1
34500.171394741,1,23239209,100,5775600,1
34500.18031266,1,23239592,100,5775900,1
34500.298623509,3,22812027,100,5778000,-1
34500.535646653,5,0,40,5777600,-1
34500.535805613,5,0,40,5777600,-1
34500.535934337,5,0,16,5777600,-1
34500.537753113,4,23117366,40,5778000,-1
34500.555046789,1,23258035,100,5776600,1
34500.55515026,5,0,3,5778700,-1
34500.55515026,4,21256015,50,5780000,-1
34500.55515026,5,0,47,5780000,-1
34500.559272168,1,23258476,100,5776600,1
34500.564329811,1,23258863,100,5781400,-1
34500.564448262,3,23258863,100,5781400,-1
34500.564448262,1,23258871,100,5782600,-1
34500.5650724,1,23258919,100,5782200,-1
34500.565302824,3,23258035,100,5776600,1
34500.565311324,1,23258945,100,5780300,-1
34500.701605152,1,23265086,800,5776600,1
34500.783741434,4,23258945,100,5780300,-1
34500.784256579,3,23258919,100,5782200,-1
34500.784256579,1,23266861,100,5783700,-1
34500.785465985,3,23258476,100,5776600,1
34500.787472745,1,23266918,100,5780200,1
34500.78794434,3,23266861,100,5783700,-1
34500.78794434,1,23266927,100,5784200,-1
34500.788600701,1,23266956,100,5780200,1
34500.791694111,3,23266927,100,5784200,-1
34500.791694111,1,23267018,100,5784900,-1
34500.791869186,1,23267021,200,5784900,-1
34500.791928414,1,23267023,100,5784900,-1
34500.792263863,3,23267018,100,5784900,-1
34500.797066549,5,0,112,5780300,1
34501.762218289,5,0,91,5780400,1
34501.762218289,5,0,9,5780300,1
34501.764190909,5,0,78,5780300,1
34501.764190909,4,23266918,22,5780200,1
34501.767106458,3,23266956,100,5780200,1
34501.767190522,4,23266918,78,5780200,1
34502.853961216,1,23306618,200,5781400,-1
34505.703505483,3,23265086,800,5776600,1
34506.293156055,1,23379108,100,5776500,1
34506.975429416,3,23306618,200,5781400,-1
34506.975598219,1,23400514,200,5785600,-1
34506.975648426,1,23400516,100,5785600,-1
34506.975700438,1,23400518,100,5785600,-1
34506.987535333,5,0,80,5777500,1
34506.987686298,3,23400514,200,5785600,-1
34506.987728508,3,23400516,100,5785600,-1
34506.98776164,3,23400518,100,5785600,-1
34506.994552912,3,23379108,100,5776500,1
34507.00186021,1,23401035,100,5776600,1
34507.008714052,3,23401035,100,5776600,1
34507.046535988,1,23402446,100,5781900,-1
34507.05706604,1,23402633,100,5775200,1
34507.061195302,3,23402633,100,5775200,1
34507.06358961,1,23402864,100,5776000,1
34509.321248613,5,0,2,5777500,1
34510.001989774,1,23466266,142,5776000,1
34511.28443865,1,23491045,100,5778100,-1
34511.284775099,1,23491062,100,5778100,-1
34511.288071662,5,0,7,5777500,1
34511.288182115,5,0,11,5777500,1
34511.378668085,3,23491062,100,5778100,-1
34511.399128227,5,0,78,5777800,-1
34511.42186063,5,0,100,5777800,-1
34511.620045658,5,0,200,5777800,-1
34511.622298092,3,23402864,100,5776000,1
34511.622442479,3,23466266,142,5776000,1
34511.653719125,1,23497077,142,5776000,1
34511.661826258,1,23497212,100,5776000,1
34511.992236359,5,0,1,5776100,1
34511.994618796,5,0,99,5776100,1
34511.994618796,5,0,100,5776100,1
34511.994618796,4,23497077,142,5776000,1
34511.994618796,4,23497212,100,5776000,1
34512.023756368,1,23508241,100,5772700,1
34512.109438035,3,23508241,100,5772700,1
34512.283082097,5,0,100,5772200,1
34512.28552684,5,0,100,5772300,1
34512.28552684,4,23207675,100,5772100,1
34518.999479043,1,23669065,100,5777300,-1
34518.999663522,1,23669069,100,5777300,-1
34522.501660647,1,23721676,100,5772200,1
34522.501817984,3,23669069,100,5777300,-1
34525.028650585,3,23669065,100,5777300,-1
34525.028830308,1,23762265,100,5778100,-1
34525.028890826,1,23762266,100,5778100,-1
34525.028954582,1,23762272,100,5778100,-1
34525.029020955,1,23762277,100,5778100,-1
34525.363227112,1,23768899,100,5778100,-1
34525.363378134,3,23762265,100,5778100,-1
34525.363424888,3,23762266,100,5778100,-1
34525.363461463,3,23762272,100,5778100,-1
34525.363527072,3,23762277,100,5778100,-1
34525.452351777,3,23768899,100,5778100,-1
34526.466803321,1,23793494,100,5778100,-1
34526.471343109,3,23793494,100,5778100,-1
34527.121971818,3,23721676,100,5772200,1
34527.134364591,1,23804744,100,5772200,1
34532.13004672,3,23804744,100,5772200,1
34532.130214278,1,23876371,100,5774100,1
34533.564519891,1,23896858,100,5777400,-1
34536.004636958,3,23896858,100,5777400,-1
34536.020532709,5,0,6,5774700,1
34536.020532709,4,23876371,94,5774100,1
34536.022756002,4,23876371,6,5774100,1
34537.569927332,1,23942060,100,5778100,-1
34538.561461517,1,23953900,100,5776700,-1
34538.561645909,1,23953902,100,5776700,-1
34538.749352634,3,23953902,100,5776700,-1
34540.208049602,5,0,83,5773600,-1
34542.460466608,1,24011957,2000,5771500,1
34542.461655235,1,24011968,100,5771600,1
34548.544126623,3,24011968,100,5771600,1
34556.717049546,1,24232953,100,5776700,-1
34557.676316526,3,24232953,100,5776700,-1
34559.170471944,1,24263123,100,5772000,1
34559.274953421,1,24268287,100,5772200,1
34563.153483595,4,23953900,100,5776700,-1
34563.154016439,3,24027354,100,5779300,-1
34563.154016439,1,24329874,100,5780000,-1
34563.165083844,5,0,100,5777300,-1
34563.95565136,5,0,200,5772800,1
34563.95565136,5,0,100,5772300,1
34563.960981256,5,0,100,5772300,1
34563.960981256,5,0,100,5772300,1
34563.960981256,5,0,200,5772300,1
34563.960981256,4,24268287,100,5772200,1
34563.983262104,1,24340911,100,5774800,-1
34563.989562411,3,24340911,100,5774800,-1
34563.989691181,5,0,100,5772600,1
34563.989914726,1,24341020,100,5772200,-1
34563.99001247,4,24341020,100,5772200,-1
34563.99001247,5,0,17,5772200,-1
34563.990016914,5,0,100,5772200,-1
34563.990024009,5,0,100,5772200,-1
34563.990034916,5,0,200,5772200,-1
34563.990036189,5,0,100,5772200,-1
34563.990042095,5,0,100,5772200,-1
34563.990044346,5,0,100,5772200,-1
34563.990132292,5,0,100,5772200,-1
34563.990150722,5,0,200,5772200,-1
34563.990270284,1,24341059,100,5772200,-1
34563.990360158,4,24341059,100,5772200,-1
34563.990368416,5,0,300,5772200,-1
34563.99037024,5,0,103,5772200,-1
34563.99038432,5,0,100,5772200,-1
34563.990389929,5,0,100,5772200,-1
34563.99051159,5,0,100,5772200,-1
34563.990615761,1,24341104,100,5772200,-1
34563.990706564,4,24341104,54,5772200,-1
34563.990708134,4,24341104,46,5772200,-1
34563.990708134,5,0,54,5772200,-1
34563.990718324,5,0,100,5772200,-1
34563.990746493,3,24263123,100,5772000,1
34563.990946609,1,24341129,100,5772200,-1
34563.991026983,4,24341129,100,5772200,-1
34563.991256316,1,24341154,100,5772200,-1
34563.991504421,4,24341154,100,5772200,-1
34563.991723235,1,24341184,100,5772200,-1
34563.991830745,4,24341184,100,5772200,-1
34563.99205442,1,24341203,100,5772200,-1
34563.992482989,4,24341203,100,5772200,-1
34563.992703854,1,24341255,100,5772200,-1
34563.993438666,4,23295588,100,5771500,1
34563.99598048,4,24341255,100,5772200,-1
34563.996217745,1,24341384,100,5772200,-1
34563.996558795,4,24011957,800,5771500,1
34563.997888323,4,24341384,100,5772200,-1
34563.998104535,1,24341455,100,5772200,-1
34564.009188404,5,0,47,5772100,-1
34564.063881034,5,0,100,5772100,-1
34564.076730461,3,24341455,100,5772200,-1
34564.077111546,1,24342718,100,5772200,-1
